"claim_amount","age","kids_driven","homekids","years_on_job","income","parent","home_value","marriage_status","gender","education","occupation","travel_time","car_use","bluebook","total_insurable_value","car_type","red_car","old_claim","claim_frequency","revoked","mvr_points","car_age","claim_flag","urbanicity"
4112,55,0,0,0,0,"No",0,"No","F","<High School","Home Maker",48,"Commercial",17050,6,"Pickup","no",2962,1,"No",9,1,1,"Highly Urban/ Urban"
4218,55,0,0,10,20046,"No",154672,"Yes","F","Masters","Manager",57,"Private",5300,3,"SUV","no",0,0,"No",2,20,1,"Highly Urban/ Urban"
6124,24,0,4,13,27547,"Yes",0,"No","M","High School","Blue Collar",38,"Commercial",6650,6,"Pickup","yes",0,0,"Yes",4,6,1,"Highly Urban/ Urban"
4570,42,0,0,10,55340,"No",227741,"Yes","M","High School","Clerical",44,"Commercial",34210,7,"Panel Truck","no",2773,1,"No",5,1,1,"Highly Urban/ Urban"
4573,46,2,0,0,0,"No",0,"No","F","Bachelors","Home Maker",25,"Commercial",7270,4,"Pickup","no",2280,3,"No",0,12,1,"Highly Urban/ Urban"
4491,63,0,0,12,42862,"No",0,"No","F","High School","Professional",17,"Private",7800,11,"Sports Car","no",0,0,"Yes",0,1,1,"Highly Urban/ Urban"
6961,44,0,0,9,53122,"No",216534,"Yes","F","High School","Blue Collar",23,"Commercial",11210,4,"SUV","no",7312,1,"No",0,8,1,"Highly Urban/ Urban"
7882,28,0,2,12,38305,"No",135831,"Yes","F","Masters","Manager",42,"Private",21980,9,"Minivan","no",1310,1,"No",6,15,1,"Highly Urban/ Urban"
4545,35,0,0,11,46416,"No",183094,"Yes","F","<High School","Clerical",27,"Commercial",28290,4,"Van","no",0,0,"Yes",0,1,1,"Highly Urban/ Urban"
3870,38,0,0,12,51773,"No",185145,"Yes","F","High School","Blue Collar",45,"Commercial",14610,4,"Pickup","no",0,0,"No",1,10,1,"Highly Urban/ Urban"
5440,23,0,3,13,16193,"Yes",0,"No","M","High School","Clerical",36,"Private",7290,7,"Minivan","yes",0,0,"Yes",3,1,1,"Highly Urban/ Urban"
4652,34,0,0,11,27434,"No",120044,"Yes","M","<High School","Blue Collar",45,"Private",13610,1,"Minivan","yes",0,0,"No",0,5,1,"Highly Urban/ Urban"
5209,43,0,2,15,6324,"No",0,"Yes","M","<High School","Student",58,"Private",13180,1,"Minivan","yes",0,0,"No",0,1,1,"Highly Urban/ Urban"
6969,46,0,0,12,24139,"No",0,"No","M","<High School","Clerical",41,"Private",8510,3,"Pickup","no",5233,2,"No",2,1,1,"Highly Urban/ Urban"
5413,55,0,0,15,81427,"No",0,"No","F","Masters","Lawyer",7,"Private",20320,8,"Pickup","no",21548,2,"Yes",2,17,1,"Highly Urban/ Urban"
1546,47,0,0,13,113356,"No",380945,"Yes","F","Masters","",9,"Commercial",16580,6,"Pickup","no",0,0,"No",0,16,1,"Highly Rural/ Rural"
6457,39,0,2,14,40259,"No",178724,"Yes","M","High School","Blue Collar",35,"Commercial",18040,7,"Van","yes",0,0,"Yes",1,11,1,"Highly Urban/ Urban"
2301,55,0,0,11,70460,"No",220405,"Yes","F","Masters","Lawyer",35,"Private",21420,1,"SUV","no",6440,1,"No",0,8,1,"Highly Urban/ Urban"
1647,43,0,0,14,54067,"No",168626,"Yes","M","<High School","Blue Collar",5,"Commercial",6910,6,"Pickup","yes",7076,4,"No",0,1,1,"Highly Urban/ Urban"
2457,32,0,3,10,67399,"No",185061,"Yes","M","Masters","",33,"Private",11520,7,"Pickup","yes",0,0,"No",0,21,1,"Highly Urban/ Urban"
5928,35,0,3,15,109104,"Yes",0,"No","F","High School","Professional",68,"Private",5000,10,"SUV","no",3349,1,"No",6,13,1,"Highly Urban/ Urban"
3982,48,0,0,13,64049,"No",202657,"Yes","M","Masters","",42,"Commercial",22930,3,"Panel Truck","yes",0,0,"No",0,17,1,"Highly Urban/ Urban"
1119,43,0,1,12,43574,"Yes",0,"No","F","High School","Manager",21,"Private",20550,11,"Sports Car","no",5769,1,"No",1,1,1,"Highly Urban/ Urban"
4378,47,0,0,12,61352,"No",223768,"Yes","F","Masters","Lawyer",47,"Private",33510,6,"Van","no",1893,1,"No",4,12,1,"Highly Urban/ Urban"
4255,60,0,0,13,22796,"No",140908,"Yes","M","Masters","Lawyer",52,"Private",9780,13,"Minivan","yes",9818,3,"No",3,17,1,"Highly Urban/ Urban"
11088,50,0,0,14,62570,"No",0,"No","F","High School","Clerical",49,"Private",18760,6,"Minivan","no",0,0,"No",0,6,1,"Highly Urban/ Urban"
1031,38,0,0,6,88981,"No",252797,"No","M","Masters","",19,"Commercial",22450,7,"Van","yes",4986,2,"No",0,17,1,"Highly Urban/ Urban"
7756,45,1,2,8,75556,"No",269688,"Yes","F","Masters","Professional",26,"Private",31350,4,"Van","no",1435,3,"Yes",1,8,1,"Highly Urban/ Urban"
7581,54,0,0,7,29567,"No",195060,"Yes","M","<High School","Blue Collar",18,"Commercial",20200,6,"Van","no",2913,1,"Yes",7,1,1,"Highly Urban/ Urban"
4261,43,1,2,9,39720,"Yes",0,"No","M","<High School","Blue Collar",22,"Private",13390,9,"Minivan","no",892,4,"No",4,1,1,"Highly Urban/ Urban"
2489,47,0,0,11,19956,"No",0,"No","M","<High School","Clerical",25,"Private",8200,8,"Minivan","yes",25355,2,"Yes",4,1,1,"Highly Urban/ Urban"
3060,46,0,0,12,46254,"No",162914,"Yes","M","High School","Blue Collar",30,"Commercial",10730,12,"Minivan","no",0,0,"No",1,1,1,"Highly Urban/ Urban"
693,47,0,0,9,11802,"No",0,"No","F","Bachelors","Home Maker",29,"Private",1500,7,"Sports Car","no",6838,4,"No",5,9,1,"Highly Urban/ Urban"
4101,57,0,0,14,68818,"No",253974,"Yes","F","Bachelors","Professional",46,"Private",23050,1,"Minivan","no",0,0,"No",4,9,1,"Highly Urban/ Urban"
5846,56,0,2,11,38290,"Yes",0,"No","F","<High School","Blue Collar",5,"Private",13250,6,"SUV","no",7716,3,"No",0,8,1,"Highly Urban/ Urban"
4274,58,0,0,14,113195,"No",302154,"No","M","Masters","",21,"Commercial",18620,11,"Van","no",4020,2,"No",0,12,1,"Highly Urban/ Urban"
2017,39,1,2,14,89362,"No",243922,"Yes","F","Bachelors","Blue Collar",5,"Commercial",11620,1,"SUV","no",0,0,"No",5,10,1,"Highly Urban/ Urban"
3905,39,1,2,13,31924,"Yes",0,"No","M","High School","Clerical",50,"Private",11300,11,"Pickup","yes",3774,2,"No",0,7,1,"Highly Urban/ Urban"
6139,57,0,0,16,7280,"No",0,"Yes","M","Bachelors","Student",14,"Commercial",36360,1,"Minivan","yes",15724,2,"Yes",6,9,1,"Highly Urban/ Urban"
6040,32,0,4,15,51554,"Yes",0,"No","F","Bachelors","Blue Collar",60,"Commercial",13990,1,"SUV","no",2551,2,"No",3,8,1,"Highly Urban/ Urban"
5047,40,0,0,3,101059,"No",302340,"Yes","M","Bachelors","Professional",35,"Commercial",23780,1,"Panel Truck","yes",3808,2,"No",0,9,1,"Highly Urban/ Urban"
2497,49,0,0,11,36552,"No",171716,"No","F","High School","Professional",13,"Private",17030,4,"Sports Car","no",2938,1,"No",0,9,1,"Highly Rural/ Rural"
864,25,0,2,11,44516,"Yes",0,"No","F","Bachelors","Clerical",17,"Private",8450,1,"Sports Car","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
8128,47,0,0,0,0,"No",0,"Yes","M","High School","Student",58,"Private",6100,1,"Pickup","no",0,0,"No",2,1,1,"Highly Urban/ Urban"
2686,44,3,4,0,0,"Yes",0,"No","F","High School","Student",17,"Private",1500,3,"Sports Car","no",2602,3,"No",8,9,1,"Highly Urban/ Urban"
3200,35,0,0,7,20717,"No",0,"No","M","High School","Blue Collar",24,"Commercial",7070,10,"Pickup","yes",5179,2,"No",0,7,1,"Highly Urban/ Urban"
38750,46,0,0,9,119816,"No",0,"No","M","Masters","Professional",48,"Commercial",28260,10,"Panel Truck","no",3320,2,"No",5,13,1,"Highly Urban/ Urban"
6022,41,0,0,0,0,"No",60944,"No","F","<High School","Home Maker",59,"Private",22070,1,"Minivan","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
3589,76,0,0,15,46927,"No",0,"No","M","Bachelors","Professional",78,"Private",20750,4,"Minivan","yes",0,0,"No",5,15,1,"Highly Rural/ Rural"
5728,35,0,2,13,54309,"Yes",0,"No","F","High School","Blue Collar",37,"Commercial",19150,6,"Pickup","no",32871,1,"Yes",4,8,1,"Highly Urban/ Urban"
4994,34,0,1,6,29707,"No",133725,"Yes","M","Masters","Manager",24,"Commercial",8020,1,"Pickup","yes",6109,3,"No",4,18,1,"Highly Urban/ Urban"
2658,58,0,0,13,38259,"No",195213,"Yes","M","High School","Clerical",58,"Commercial",11130,1,"Pickup","no",5712,4,"No",3,1,1,"Highly Urban/ Urban"
4688,51,0,0,12,30969,"No",181779,"Yes","M","High School","Clerical",40,"Commercial",23650,10,"Panel Truck","yes",4674,4,"No",3,8,1,"Highly Urban/ Urban"
2888,38,2,3,7,27027,"No",133854,"Yes","F","<High School","Clerical",31,"Private",12330,4,"Minivan","no",0,0,"No",2,9,1,"Highly Urban/ Urban"
4857,55,0,0,12,154165,"No",405227,"Yes","M","Masters","Lawyer",47,"Private",21280,1,"Van","yes",615,1,"No",5,17,1,"Highly Urban/ Urban"
5383,39,0,0,12,63190,"No",212219,"Yes","F","Masters","Manager",31,"Private",13810,1,"SUV","no",19618,4,"Yes",1,16,1,"Highly Urban/ Urban"
2610,34,0,3,16,61220,"No",237329,"Yes","F","High School","Blue Collar",46,"Commercial",4900,7,"SUV","no",0,0,"No",3,1,1,"Highly Urban/ Urban"
4193,28,0,4,16,68394,"No",226146,"Yes","M","Bachelors","Blue Collar",30,"Commercial",2340,6,"Minivan","no",6013,2,"No",8,8,1,"Highly Urban/ Urban"
7483,58,0,0,11,70745,"No",237422,"No","M","Bachelors","Blue Collar",15,"Commercial",21170,7,"Van","yes",0,0,"No",3,15,1,"Highly Urban/ Urban"
8748,53,0,0,14,22395,"No",177678,"Yes","F","<High School","Clerical",47,"Private",9040,6,"Sports Car","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
4493,46,0,0,12,216464,"No",544783,"Yes","M","PhD","Manager",44,"Commercial",39130,4,"Panel Truck","no",0,0,"No",0,13,1,"Highly Urban/ Urban"
1356,55,0,0,14,70112,"No",284285,"Yes","F","High School","Blue Collar",21,"Commercial",22740,6,"Sports Car","no",0,0,"No",4,1,1,"Highly Urban/ Urban"
1089,24,0,3,15,13003,"No",104742,"Yes","F","High School","Clerical",38,"Private",3900,1,"SUV","no",0,0,"No",7,1,1,"Highly Urban/ Urban"
4363,36,0,3,0,0,"No",0,"Yes","F","Bachelors","Student",58,"Commercial",5100,1,"SUV","no",0,0,"No",3,10,1,"Highly Urban/ Urban"
3790,27,0,0,12,42254,"No",138816,"No","F","<High School","Blue Collar",47,"Private",5730,1,"SUV","no",32025,3,"Yes",3,6,1,"Highly Urban/ Urban"
4144,39,0,2,13,12876,"Yes",0,"No","F","<High School","Clerical",23,"Private",5400,4,"Sports Car","no",7415,3,"No",7,4,1,"Highly Urban/ Urban"
4303,45,1,2,15,64916,"No",232064,"Yes","F","Bachelors","Blue Collar",57,"Commercial",30870,1,"Pickup","no",41476,1,"Yes",4,12,1,"Highly Urban/ Urban"
22638,53,0,0,10,81900,"No",268602,"Yes","F","Bachelors","Professional",18,"Private",16200,6,"SUV","no",8125,3,"No",2,12,1,"Highly Urban/ Urban"
2027,42,0,0,15,73551,"No",0,"No","F","Masters","Lawyer",33,"Private",13060,1,"Minivan","no",23213,2,"Yes",4,8,1,"Highly Urban/ Urban"
2213,50,0,0,13,124092,"No",0,"No","F","Bachelors","Clerical",46,"Private",14880,1,"Minivan","no",1597,2,"Yes",7,10,1,"Highly Urban/ Urban"
1479,57,0,0,13,43482,"No",0,"No","F","Bachelors","Professional",61,"Private",11550,9,"SUV","no",0,0,"No",5,14,1,"Highly Urban/ Urban"
2883,59,0,0,17,85596,"No",276908,"Yes","F","PhD","Doctor",53,"Private",24580,4,"Pickup","no",8209,1,"No",2,14,1,"Highly Urban/ Urban"
1005,38,0,0,0,0,"No",0,"Yes","F","Bachelors","Student",53,"Private",3430,6,"SUV","no",0,0,"Yes",1,11,1,"Highly Urban/ Urban"
6319,29,0,4,0,0,"No",0,"Yes","M","High School","Student",11,"Commercial",13900,1,"Minivan","yes",3682,3,"No",9,8,1,"Highly Urban/ Urban"
5996,39,2,3,0,0,"Yes",0,"No","F","PhD","Home Maker",30,"Commercial",22810,1,"Pickup","no",0,0,"Yes",0,19,1,"Highly Urban/ Urban"
2102,41,1,3,15,6232,"No",0,"Yes","F","High School","Student",40,"Private",14370,1,"Sports Car","no",6953,1,"No",1,1,1,"Highly Urban/ Urban"
12536,36,1,2,8,88236,"Yes",0,"No","F","Bachelors","Professional",20,"Private",19050,1,"Minivan","no",0,0,"Yes",5,13,1,"Highly Urban/ Urban"
4979,46,0,0,6,41077,"No",139416,"Yes","M","Bachelors","Professional",26,"Commercial",22610,9,"Panel Truck","yes",2161,2,"No",3,8,1,"Highly Urban/ Urban"
1102,46,0,0,14,50272,"No",162891,"Yes","F","Bachelors","Blue Collar",55,"Commercial",27620,1,"Pickup","no",0,0,"No",0,6,1,"Highly Urban/ Urban"
5007,30,0,1,12,43453,"No",150500,"Yes","M","High School","Clerical",49,"Private",8850,8,"Pickup","yes",31658,2,"Yes",5,10,1,"Highly Urban/ Urban"
4167,56,0,0,14,68485,"No",0,"No","F","Bachelors","Professional",62,"Private",8900,6,"SUV","no",6281,2,"No",7,8,1,"Highly Urban/ Urban"
2493,47,0,0,9,34362,"No",0,"No","M","High School","Blue Collar",28,"Commercial",9640,6,"Pickup","no",33018,2,"Yes",7,7,1,"Highly Urban/ Urban"
3780,52,0,0,12,72632,"No",240387,"No","M","Bachelors","Blue Collar",19,"Commercial",9800,1,"Minivan","yes",30167,3,"Yes",0,11,1,"Highly Urban/ Urban"
78874,57,1,2,16,119068,"Yes",342788,"No","M","PhD","",60,"Commercial",37130,6,"Panel Truck","no",7160,4,"No",2,12,1,"Highly Urban/ Urban"
3101,38,0,0,12,107333,"No",291184,"Yes","M","Bachelors","Blue Collar",5,"Commercial",16030,1,"Minivan","no",5344,3,"No",4,12,1,"Highly Urban/ Urban"
5313,58,0,0,12,73283,"No",251025,"Yes","M","Bachelors","Professional",37,"Commercial",24130,6,"Panel Truck","no",3862,3,"No",3,1,1,"Highly Urban/ Urban"
3562,16,0,3,11,11719,"No",74994,"Yes","M","High School","Clerical",51,"Private",4270,4,"Minivan","yes",0,0,"No",2,11,1,"Highly Urban/ Urban"
4859,60,0,0,13,135747,"No",0,"No","M","Masters","Professional",21,"Commercial",34800,13,"Panel Truck","no",3306,2,"No",0,11,1,"Highly Urban/ Urban"
6042,39,1,1,15,22271,"No",163729,"Yes","F","High School","Clerical",11,"Private",11490,7,"Sports Car","no",25260,1,"No",2,2,1,"Highly Rural/ Rural"
7619,48,0,0,11,65240,"No",189120,"No","F","High School","Blue Collar",5,"Commercial",8020,4,"SUV","no",846,1,"No",0,1,1,"Highly Urban/ Urban"
4941,48,0,0,12,51920,"No",167105,"Yes","F","High School","Professional",31,"Private",14140,1,"SUV","no",40023,3,"Yes",0,1,1,"Highly Urban/ Urban"
1842,40,0,0,7,82813,"No",0,"No","F","Bachelors","Blue Collar",51,"Commercial",13780,11,"SUV","no",8593,3,"No",0,9,1,"Highly Urban/ Urban"
5032,50,0,0,13,52913,"No",173613,"Yes","M","High School","Blue Collar",37,"Commercial",9980,3,"Pickup","yes",3368,4,"No",4,1,1,"Highly Urban/ Urban"
7170,42,0,0,9,47983,"No",194098,"No","F","High School","Manager",44,"Private",20390,6,"Sports Car","no",0,0,"No",0,7,1,"Highly Urban/ Urban"
5582,54,0,0,14,107009,"No",312734,"Yes","M","Masters","Lawyer",25,"Private",6900,1,"Pickup","yes",0,0,"No",0,15,1,"Highly Urban/ Urban"
1274,55,0,0,14,35263,"No",130757,"Yes","F","High School","Blue Collar",27,"Commercial",18880,7,"Pickup","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
1473,48,0,0,10,33422,"No",170714,"No","M","Bachelors","Professional",13,"Commercial",11550,1,"Pickup","no",17831,2,"Yes",13,13,1,"Highly Rural/ Rural"
4268,40,0,0,10,99002,"No",0,"No","M","Bachelors","Blue Collar",19,"Commercial",23520,1,"Minivan","yes",4609,2,"No",0,1,1,"Highly Urban/ Urban"
1348,44,2,2,14,6038,"No",74078,"Yes","F","High School","Home Maker",25,"Private",6420,1,"SUV","no",12003,2,"No",0,1,1,"Highly Urban/ Urban"
7123,36,0,0,7,19341,"No",118468,"No","M","<High School","Blue Collar",36,"Commercial",7030,11,"Pickup","no",0,0,"No",1,1,1,"Highly Urban/ Urban"
4865,46,0,0,11,50159,"No",226464,"No","F","Bachelors","Manager",10,"Private",18430,3,"Sports Car","no",0,0,"No",3,10,1,"Highly Urban/ Urban"
2671,55,0,0,9,59196,"No",178362,"Yes","F","Masters","Lawyer",77,"Private",7420,4,"Sports Car","no",4274,3,"No",0,21,1,"Highly Urban/ Urban"
3599,42,0,0,11,74379,"No",0,"No","M","Bachelors","Clerical",55,"Commercial",5020,1,"Pickup","no",2225,3,"No",5,9,1,"Highly Urban/ Urban"
1043,40,0,0,15,46393,"No",0,"No","F","Masters","Lawyer",27,"Private",17340,1,"Minivan","no",0,0,"Yes",0,16,1,"Highly Urban/ Urban"
6445,32,0,3,14,36343,"No",156621,"Yes","F","High School","Clerical",46,"Private",3540,1,"SUV","no",0,0,"No",3,1,1,"Highly Urban/ Urban"
5134,37,0,0,14,14941,"No",127238,"Yes","M","PhD","Manager",33,"Private",6690,4,"Pickup","no",0,0,"No",0,14,1,"Highly Urban/ Urban"
3725,41,0,0,12,53008,"No",200442,"Yes","M","High School","Blue Collar",42,"Private",8790,1,"Minivan","yes",0,0,"No",1,10,1,"Highly Urban/ Urban"
3988,42,1,2,11,47880,"Yes",208837,"No","F","<High School","Clerical",33,"Private",6290,1,"SUV","no",3224,2,"Yes",2,1,1,"Highly Urban/ Urban"
14509,41,0,0,0,0,"No",109155,"No","F","Masters","Home Maker",47,"Private",13030,1,"SUV","no",2334,1,"No",3,15,1,"Highly Urban/ Urban"
5052,37,0,0,12,33236,"No",165820,"No","M","<High School","Clerical",49,"Private",5200,1,"Minivan","yes",1020,1,"No",4,1,1,"Highly Urban/ Urban"
3538,46,0,0,11,45300,"No",152064,"Yes","M","High School","Blue Collar",28,"Commercial",10630,1,"Pickup","yes",0,0,"No",1,1,1,"Highly Urban/ Urban"
3746,72,0,0,16,56313,"No",249478,"Yes","M","Masters","Lawyer",20,"Private",14330,6,"SUV","yes",1391,2,"No",7,20,1,"Highly Urban/ Urban"
3567,25,0,2,0,0,"No",0,"Yes","F","High School","Student",21,"Commercial",4000,3,"Sports Car","no",9870,2,"No",6,1,1,"Highly Rural/ Rural"
5436,36,0,0,12,41674,"No",0,"No","F","High School","Blue Collar",19,"Commercial",16430,7,"SUV","no",0,0,"No",0,10,1,"Highly Urban/ Urban"
1945,30,0,3,0,0,"Yes",0,"No","F","High School","Home Maker",30,"Private",10160,5,"SUV","no",0,0,"No",6,1,1,"Highly Urban/ Urban"
2546,69,0,0,12,60965,"No",231014,"Yes","F","Masters","Lawyer",13,"Private",14500,13,"Sports Car","no",48298,1,"Yes",4,20,1,"Highly Urban/ Urban"
5475,42,2,2,11,4913,"Yes",0,"No","F","High School","Home Maker",47,"Commercial",7130,1,"Pickup","no",0,0,"No",5,1,1,"Highly Urban/ Urban"
2071,48,0,0,10,92234,"No",0,"No","M","Bachelors","Blue Collar",27,"Commercial",21170,10,"Van","no",20699,2,"Yes",1,8,1,"Highly Urban/ Urban"
1425,57,0,0,0,0,"No",0,"Yes","M","High School","Student",37,"Commercial",12540,4,"Minivan","yes",25429,2,"Yes",0,11,1,"Highly Rural/ Rural"
10453,42,0,0,6,51695,"No",0,"No","M","High School","Professional",29,"Commercial",17630,10,"Van","yes",0,0,"No",1,1,1,"Highly Urban/ Urban"
6588,50,0,0,12,74578,"No",251674,"Yes","F","<High School","Blue Collar",45,"Private",13960,1,"SUV","no",34479,3,"Yes",5,4,1,"Highly Urban/ Urban"
2027,55,0,0,15,122070,"No",335023,"Yes","F","Masters","Lawyer",42,"Private",18710,4,"SUV","no",4118,2,"No",3,13,1,"Highly Rural/ Rural"
1731,41,1,1,11,59053,"No",134169,"Yes","F","High School","Blue Collar",36,"Commercial",11510,1,"SUV","no",0,0,"No",3,1,1,"Highly Urban/ Urban"
26188,41,0,1,14,59115,"Yes",0,"No","M","Bachelors","Professional",25,"Commercial",36980,6,"Panel Truck","yes",0,0,"No",4,5,1,"Highly Urban/ Urban"
520,32,0,2,11,59905,"Yes",197120,"No","M","<High School","Blue Collar",23,"Commercial",8620,1,"Pickup","yes",0,0,"Yes",4,1,1,"Highly Urban/ Urban"
2494,36,1,2,8,88236,"Yes",0,"No","F","Bachelors","Professional",20,"Private",13920,1,"SUV","no",4432,1,"No",2,13,1,"Highly Urban/ Urban"
7197,43,0,2,0,0,"No",0,"Yes","M","<High School","Student",70,"Private",5800,11,"Pickup","yes",792,2,"No",3,1,1,"Highly Urban/ Urban"
3321,40,0,0,13,31101,"No",0,"No","M","High School","Clerical",28,"Commercial",4610,7,"Pickup","yes",1852,2,"No",1,6,1,"Highly Urban/ Urban"
1611,55,0,0,11,12729,"No",0,"Yes","M","High School","Student",25,"Commercial",7000,4,"Pickup","no",621,3,"No",3,1,1,"Highly Urban/ Urban"
1307,58,0,0,15,91051,"No",329168,"Yes","M","Bachelors","Professional",31,"Commercial",31570,4,"Panel Truck","yes",0,0,"No",1,1,1,"Highly Rural/ Rural"
3380,50,0,0,11,105198,"No",310110,"Yes","M","Masters","Manager",60,"Private",8860,6,"Pickup","yes",7792,3,"No",3,17,1,"Highly Urban/ Urban"
4654,49,0,1,14,61036,"No",160699,"Yes","M","High School","Blue Collar",16,"Commercial",12500,10,"Minivan","yes",8963,1,"No",1,7,1,"Highly Urban/ Urban"
4386,43,0,0,13,26913,"No",156085,"Yes","F","Masters","Manager",5,"Private",4190,7,"SUV","no",0,0,"Yes",2,14,1,"Highly Urban/ Urban"
5627,50,0,0,10,62880,"No",0,"No","F","PhD","Doctor",41,"Private",12790,1,"SUV","no",4538,4,"No",11,11,1,"Highly Urban/ Urban"
5805,46,0,0,1,6554,"No",0,"No","M","High School","Student",25,"Private",9120,1,"Pickup","yes",27883,2,"No",0,7,1,"Highly Urban/ Urban"
2105,37,0,0,4,32542,"No",109803,"Yes","F","High School","Clerical",37,"Private",11490,1,"SUV","no",43599,2,"Yes",7,10,1,"Highly Urban/ Urban"
4506,29,0,1,7,31407,"Yes",0,"No","F","High School","Blue Collar",42,"Commercial",11890,1,"SUV","no",0,0,"No",1,9,1,"Highly Urban/ Urban"
6097,39,3,5,14,12591,"No",0,"Yes","M","<High School","Student",41,"Private",16570,1,"Van","yes",7621,2,"No",0,1,1,"Highly Urban/ Urban"
6561,62,2,3,18,30322,"No",150059,"Yes","F","High School","Blue Collar",5,"Private",18780,4,"Sports Car","no",23486,2,"Yes",0,1,1,"Highly Urban/ Urban"
4863,38,0,0,12,26537,"No",144593,"No","M","<High School","Clerical",48,"Private",5700,6,"Minivan","no",8256,3,"No",1,1,1,"Highly Urban/ Urban"
1493,61,0,0,14,24546,"No",0,"No","F","High School","Professional",39,"Private",11100,9,"SUV","no",5890,2,"No",0,8,1,"Highly Urban/ Urban"
7506,42,1,1,11,53357,"No",209447,"Yes","M","High School","Professional",18,"Commercial",26810,1,"Panel Truck","no",6517,1,"No",8,1,1,"Highly Urban/ Urban"
2644,21,0,1,9,5939,"No",0,"Yes","F","High School","Student",61,"Commercial",16030,11,"SUV","no",26803,3,"Yes",2,7,1,"Highly Rural/ Rural"
5672,33,0,2,13,28329,"Yes",0,"No","F","High School","Blue Collar",32,"Private",8010,1,"Sports Car","no",0,0,"No",0,11,1,"Highly Urban/ Urban"
3999,53,0,0,7,10232,"No",129979,"Yes","F","Masters","Home Maker",33,"Private",7820,1,"SUV","no",0,0,"No",1,18,1,"Highly Urban/ Urban"
2870,38,2,2,12,48630,"Yes",0,"No","M","High School","Blue Collar",25,"Commercial",10160,3,"Pickup","no",0,0,"No",0,1,1,"Highly Urban/ Urban"
4738,53,0,0,6,159399,"No",0,"No","F","PhD","Doctor",32,"Private",16810,1,"Sports Car","no",0,0,"No",0,11,1,"Highly Urban/ Urban"
5484,38,0,0,8,62177,"No",178852,"Yes","M","High School","Blue Collar",34,"Private",4110,1,"Minivan","no",0,0,"Yes",0,8,1,"Highly Urban/ Urban"
5182,46,0,0,10,34637,"No",0,"No","F","High School","Clerical",44,"Private",18780,10,"SUV","no",0,0,"No",0,10,1,"Highly Urban/ Urban"
485,43,2,2,12,98421,"No",291316,"Yes","M","<High School","Blue Collar",16,"Commercial",25960,1,"Panel Truck","yes",0,0,"No",6,1,1,"Highly Urban/ Urban"
4753,49,0,0,13,28592,"No",183206,"Yes","M","<High School","Clerical",31,"Private",9260,1,"Pickup","no",2102,1,"No",3,1,1,"Highly Urban/ Urban"
3432,32,0,1,0,0,"Yes",0,"No","F","Bachelors","Student",14,"Private",4750,4,"SUV","no",4074,1,"No",9,9,1,"Highly Urban/ Urban"
3001,47,0,0,15,91221,"No",263877,"Yes","F","Bachelors","Blue Collar",31,"Commercial",15320,3,"SUV","no",0,0,"No",0,7,1,"Highly Urban/ Urban"
1699,45,1,2,15,59763,"Yes",193504,"No","M","Bachelors","Professional",84,"Commercial",6000,1,"Pickup","yes",12751,3,"Yes",2,8,1,"Highly Urban/ Urban"
4254,44,2,2,13,92251,"Yes",0,"No","M","Masters","",47,"Commercial",19970,4,"Van","yes",18287,3,"Yes",4,11,1,"Highly Urban/ Urban"
